Angle,intensity
27.983286793319603,3.0150375939849625
28.015339968333233,3.0162907268170427
28.047395187653787,3.025062656641604
28.079452468771336,3.017543859649123
28.11151182917592,3.012531328320802
28.14357328635762,3.0100250626566414
28.175636857806474,3.020050125313283
28.207702561012557,3.0100250626566414
28.239770413465912,3.017543859649123
28.271840432656614,3.0150375939849625
28.303912636074703,3.0225563909774436
28.335987041210252,3.020050125313283
28.36806366555331,3.0213032581453634
28.400142526593946,3.0150375939849625
28.432223641822205,3.0162907268170427
28.46430702872816,3.0162907268170427
28.496392704801853,3.017543859649123
28.52848068753336,3.018796992481203
28.56057099441272,3.017543859649123
28.59266364293001,3.0238095238095237
28.624758650575274,3.0213032581453634
28.656856034838583,3.0238095238095237
28.68895581320998,3.020050125313283
28.72105800317954,3.0162907268170427
28.753162622237305,3.017543859649123
28.78526968787335,3.020050125313283
28.81737921757772,3.0137844611528823
28.84949122884048,3.0225563909774436
28.881605739151684,3.018796992481203
28.91372277,3.0162907268170427
28.94584232687967,3.017543859649123
28.977964439276573,3.0150375939849625
29.010089120682146,3.017543859649123
29.042216388586464,3.017543859649123
29.074346260479572,3.0162907268170427
29.106478753851544,3.0275689223057642
29.138613886192424,3.0100250626566414
29.17075166978456,3.025062656641604
29.20289205152133,3.018796992481203
29.235034933686773,3.0137844611528823
29.26718021770456,3.018796992481203
29.299327804998402,3.0213032581453634
29.331477596991967,3.020050125313283
29.36362949510896,3.011278195488722
29.39578340077306,3.0213032581453634
29.427939215407964,3.0162907268170427
29.46009684043735,3.0162907268170427
29.49225617728493,3.018796992481203
29.524417127374363,3.031328320802005
29.556579592129363,3.011278195488722
29.588743472973604,3.020050125313283
29.620908671330785,3.026315789473684
29.653075088624586,3.017543859649123
29.685242626278708,3.0213032581453634
29.717411185716827,3.0238095238095237
29.749580668362647,3.0162907268170427
29.781750975639838,3.020050125313283
29.81392200897211,3.017543859649123
29.846093669783137,3.026315789473684
29.87826585949662,3.025062656641604
29.910438479536232,3.017543859649123
29.942611431325684,3.026315789473684
29.974784616288645,3.012531328320802
30.006957935848817,3.0150375939849625
30.03913129142988,3.020050125313283
30.07130458445553,3.017543859649123
30.10347771634946,3.017543859649123
30.135650588535345,3.025062656641604
30.16782310243689,3.0225563909774436
30.199995159477773,3.0225563909774436
30.232166661081692,3.0238095238095237
30.264337508672327,3.030075187969925
30.296507603673376,3.0238095238095237
30.328676847508518,3.0162907268170427
30.36084514160146,3.0150375939849625
30.393012387375865,3.012531328320802
