Angle,intensity
27.983286793319603,4.008561643835616
28.015339968333233,4.0091324200913245
28.047395187653787,4.010273972602739
28.079452468771336,4.0062785388127855
28.11151182917592,4.0062785388127855
28.14357328635762,4.008561643835616
28.175636857806474,4.003995433789954
28.207702561012557,4.007420091324201
28.239770413465912,4.008561643835616
28.271840432656614,4.011415525114155
28.303912636074703,4.005707762557078
28.335987041210252,4.010844748858448
28.36806366555331,4.011986301369863
28.400142526593946,4.006849315068493
28.432223641822205,4.005136986
28.46430702872816,4.005136986
28.496392704801853,4.007990867579909
28.52848068753336,4.004566210045662
28.56057099441272,4.005707762557078
28.59266364293001,4.0034246575342465
28.624758650575274,4.009703196347032
28.656856034838583,4.008561643835616
28.68895581320998,4.007990867579909
28.72105800317954,4.0062785388127855
28.753162622237305,4.007990867579909
28.78526968787335,4.009703196347032
28.81737921757772,4.007990867579909
28.84949122884048,4.003995433789954
28.881605739151684,4.003995433789954
28.91372277,4.004566210045662
28.94584232687967,4.007990867579909
28.977964439276573,4.007420091324201
29.010089120682146,4.009703196347032
29.042216388586464,4.0062785388127855
29.074346260479572,4.004566210045662
29.106478753851544,4.007420091324201
29.138613886192424,4.005136986
29.17075166978456,4.003995433789954
29.20289205152133,4.007990867579909
29.235034933686773,4.008561643835616
29.26718021770456,4.006849315068493
29.299327804998402,4.0062785388127855
29.331477596991967,4.007990867579909
29.36362949510896,4.009703196347032
29.39578340077306,4.005707762557078
29.427939215407964,4.003995433789954
29.46009684043735,4.006849315068493
29.49225617728493,4.0062785388127855
29.524417127374363,4.009703196347032
29.556579592129363,4.0091324200913245
29.588743472973604,4.0091324200913245
29.620908671330785,4.006849315068493
29.653075088624586,4.006849315068493
29.685242626278708,4.0062785388127855
29.717411185716827,4.007420091324201
29.749580668362647,4.008561643835616
29.781750975639838,4.010844748858448
29.81392200897211,4.010273972602739
29.846093669783137,4.007990867579909
29.87826585949662,4.0062785388127855
29.910438479536232,4.011415525114155
29.942611431325684,4.005136986
29.974784616288645,4.012557077625571
30.006957935848817,4.0062785388127855
30.03913129142988,4.006849315068493
30.07130458445553,4.006849315068493
30.10347771634946,4.007420091324201
30.135650588535345,4.002283105022831
30.16782310243689,4.010844748858448
30.199995159477773,4.008561643835616
30.232166661081692,4.005707762557078
30.264337508672327,4.009703196347032
